"Date","Class","LinesAdded","LinesDeleted","LinesTouched","Index","Sum"
"2014-05-06 12:30","ServerConfiguration.java","18732","144310","163042","7","326084"
"2014-05-15 00:41","ServerConfiguration.java","18732","145224","163956","7","327912"
"2014-09-18 06:47","ServerConfiguration.java","19102","155339","174441","","348882"
"2017-07-04 06:27","ServerConfiguration.java","41434","125713","167147","","334294"
"2014-03-07 13:14","ServerConfiguration.java","18725","141944","160669","7","321338"
"2014-04-29 22:07","ServerConfiguration.java","18732","144263","162995","7","325990"
"2012-10-18 16:40","ServerConfiguration.java","15786","74354","90140","2","180280"
"2012-09-12 20:34","ServerConfiguration.java","13166","63685","76851","2","153702"
"2016-04-14 00:51","ServerConfiguration.java","40902","83919","124821","","249642"
"2015-01-16 15:57","ServerConfiguration.java","19123","158332","177455","","354910"
"2013-02-08 19:08","ServerConfiguration.java","16971","124967","141938","4","283876"
"2016-03-08 06:49","ServerConfiguration.java","19218","162861","182079","","364158"
"2016-01-26 22:11","ServerConfiguration.java","19224","161853","181077","","362154"
"2014-01-21 05:05","ServerConfiguration.java","18363","139232","157595","6","315190"
"2014-03-12 21:26","ServerConfiguration.java","18732","143753","162485","7","324970"
"2016-04-05 18:47","ServerConfiguration.java","40887","83854","124741","","249482"
"2016-04-27 09:55","ServerConfiguration.java","40903","84432","125335","","250670"
"2015-04-21 09:55","ServerConfiguration.java","19132","158782","177914","","355828"
"2015-01-12 15:18","ServerConfiguration.java","19123","157394","176517","","353034"
"2015-04-21 10:02","ServerConfiguration.java","19133","158816","177949","","355898"
"2012-02-01 12:58","ServerConfiguration.java","1218","7162","8380","1","16760"
"2013-01-14 16:59","ServerConfiguration.java","16852","94135","110987","2","221974"
"2012-11-30 04:54","ServerConfiguration.java","16027","85207","101234","2","202468"
"2017-05-15 19:52","ServerConfiguration.java","41242","115093","156335","","312670"
"2017-03-22 22:54","ServerConfiguration.java","41071","106864","147935","","295870"
"2012-12-11 18:59","ServerConfiguration.java","16197","86333","102530","2","205060"
"2017-03-23 00:48","ServerConfiguration.java","41073","106918","147991","","295982"
"2017-01-31 02:11","ServerConfiguration.java","41064","100488","141552","","283104"
"2013-02-19 16:19","ServerConfiguration.java","17723","125672","143395","4","286790"
"2013-02-19 16:15","ServerConfiguration.java","17723","125653","143376","4","286752"
"2016-04-05 08:45","ServerConfiguration.java","40885","83610","124495","","248990"
"2016-11-09 03:02","ServerConfiguration.java","41031","93283","134314","","268628"
"2016-11-30 00:02","ServerConfiguration.java","41043","93977","135020","","270040"
"2017-06-05 20:30","ServerConfiguration.java","41368","118770","160138","","320276"
"2016-09-10 20:27","ServerConfiguration.java","40943","89406","130349","","260698"
"2012-03-29 15:18","ServerConfiguration.java","9475","24412","33887","1","67774"
"2012-02-15 10:58","ServerConfiguration.java","1593","9732","11325","1","22650"
"2012-02-24 19:08","ServerConfiguration.java","1686","10597","12283","1","24566"
"2017-08-02 00:49","ServerConfiguration.java","42074","144559","186633","","373266"
"2017-10-03 12:31","ServerConfiguration.java","42834","135476","178310","","356620"
"2017-08-16 03:37","ServerConfiguration.java","42609","151727","194336","","388672"
"2013-07-20 19:59","ServerConfiguration.java","18137","132750","150887","5","301774"
"2013-12-02 18:45","ServerConfiguration.java","18345","137964","156309","6","312618"
"2012-03-08 12:13","ServerConfiguration.java","1880","11872","13752","1","27504"
"2014-05-09 14:04","ServerConfiguration.java","18732","144904","163636","7","327272"
"2017-05-26 12:38","ServerConfiguration.java","41304","117471","158775","","317550"
"2013-06-15 19:05","ServerConfiguration.java","18118","132162","150280","5","300560"
"2014-01-15 15:58","ServerConfiguration.java","18350","138313","156663","6","313326"
"2013-10-22 07:44","ServerConfiguration.java","18273","135395","153668","6","307336"
"2017-07-07 08:19","ServerConfiguration.java","41436","127678","169114","","338228"
"2017-06-28 23:24","ServerConfiguration.java","41405","121851","163256","","326512"
"2017-11-08 12:27","ServerConfiguration.java","43450","153966","197416","","394832"
"2014-01-22 14:35","ServerConfiguration.java","18484","140368","158852","6","317704"
"2013-10-12 05:42","ServerConfiguration.java","18232","134981","153213","6","306426"
"2016-07-14 23:02","IndexPersistenceMgr.java","105463","6334","111797","","223594"
"2016-11-18 00:18","IndexPersistenceMgr.java","110603","19364","129967","","259934"
"2017-05-16 00:31","IndexPersistenceMgr.java","112289","42915","155204","","310408"
"2017-10-03 12:31","IndexPersistenceMgr.java","129965","78964","208929","","417858"
"2017-07-04 06:27","IndexPersistenceMgr.java","114212","54848","169060","","338120"
"2017-01-31 04:01","IndexPersistenceMgr.java","110707","32569","143276","","286552"
"2017-07-04 06:27","FileInfo.java","46674","122038","168712","","337424"
"2012-10-26 12:51","FileInfo.java","16232","67411","83643","2","167286"
"2014-12-04 12:28","FileInfo.java","20350","148307","168657","","337314"
"2017-01-31 04:01","FileInfo.java","45571","102161","147732","","295464"
"2017-03-23 15:55","FileInfo.java","45571","102527","148098","","296196"
"2016-11-18 00:18","FileInfo.java","45533","89022","134555","","269110"
"2012-12-18 13:04","FileInfo.java","16904","82103","99007","2","198014"
"2013-05-04 14:22","FileInfo.java","18944","119544","138488","5","276976"
"2012-06-13 16:57","FileInfo.java","9767","21462","31229","","62458"
"2012-03-29 15:18","FileInfo.java","8385","14407","22792","1","45584"
"2017-06-01 23:58","FileInfo.java","46573","114702","161275","","322550"
"2017-07-17 23:27","FileInfo.java","46682","125153","171835","","343670"
"2017-05-16 00:31","FileInfo.java","46004","111358","157362","","314724"
"2013-10-22 16:21","FileInfo.java","19439","128040","147479","6","294958"
"2013-10-11 08:36","FileInfo.java","19257","126550","145807","6","291614"
"2017-07-28 20:12","BKException.java","40668","131707","172375","","344750"
"2016-07-11 22:53","BKException.java","39982","85721","125703","","251406"
"2017-05-02 23:04","BKException.java","40090","114617","154707","","309414"
"2013-09-10 15:14","BKException.java","18047","135989","154036","5","308072"
"2014-02-21 19:01","BKException.java","18534","143881","162415","7","324830"
"2012-04-02 12:38","BKException.java","9922","28001","37923","1","75846"
"2017-08-02 00:49","BKException.java","41066","145717","186783","","373566"
"2012-12-12 11:20","BKException.java","16128","89209","105337","2","210674"
"2012-06-19 12:39","BKException.java","11045","34587","45632","2","91264"
"2015-09-15 10:38","BKException.java","18960","161472","180432","","360864"
"2017-01-31 04:01","BKException.java","40097","107768","147865","","295730"
"2015-10-06 10:48","BKException.java","18964","162026","180990","","361980"
"2015-10-22 09:22","BKException.java","18973","162865","181838","","363676"
"2012-09-04 10:39","BKException.java","13311","63914","77225","2","154450"
"2012-12-03 17:59","BKException.java","15978","87861","103839","2","207678"
"2017-05-02 23:04","HierarchicalLedgerManagerFactory.java","111956","43971","155927","","311854"
"2017-03-28 22:40","HierarchicalLedgerManagerFactory.java","111394","41588","152982","","305964"
"2017-01-31 04:01","Bookie.java","6114","27105","33219","","66438"
"2017-03-28 22:37","Bookie.java","6354","32152","38506","","77012"
"2017-07-04 06:27","Bookie.java","9938","49703","59641","","119282"
"2017-06-05 22:25","Bookie.java","9317","43296","52613","","105226"
"2017-06-28 23:24","Bookie.java","9439","45371","54810","","109620"
"2017-07-07 08:19","Bookie.java","9988","51716","61704","","123408"
"2017-05-16 00:31","Bookie.java","7929","37684","45613","","91226"
"2017-06-01 23:58","Bookie.java","8899","41429","50328","","100656"
"2017-08-02 00:49","Bookie.java","14270","72241","86511","","173022"
"2016-11-18 00:18","Bookie.java","5537","13427","18964","","37928"
"2017-03-28 22:35","Bookie.java","6314","31897","38211","","76422"
"2017-06-05 20:30","Bookie.java","9067","41955","51022","","102044"
"2016-11-30 00:02","Bookie.java","5566","13986","19552","","39104"
"2017-03-22 22:54","Bookie.java","6252","27531","33783","","67566"
"2017-07-07 05:11","Auditor.java","71991","103733","175724","","351448"
"2014-02-05 22:43","Auditor.java","9175","76976","86151","7","172302"
"2013-08-21 13:19","Auditor.java","7279","68782","76061","5","152122"
"2012-12-18 12:00","Auditor.java","3466","23073","26539","2","53078"
"2017-05-26 16:52","Auditor.java","71128","93098","164226","","328452"
"2013-03-25 06:27","Auditor.java","6666","60898","67564","4","135128"
"2016-09-10 21:01","Auditor.java","70184","64551","134735","","269470"
"2016-11-09 03:02","Auditor.java","70298","68333","138631","","277262"
"2016-03-08 07:18","Auditor.java","11008","101099","112107","","224214"
"2013-01-04 11:32","Auditor.java","4805","26423","31228","2","62456"
"2014-04-24 10:43","Auditor.java","9301","80237","89538","7","179076"
"2014-06-02 11:54","Auditor.java","9460","82534","91994","7","183988"
"2014-05-06 12:30","Auditor.java","9340","80701","90041","7","180082"
"2014-05-23 18:48","Auditor.java","9351","81636","90987","7","181974"
"2012-12-13 12:33","LedgerRecoveryTest.java","16811","79825","96636","2","193272"
"2013-01-07 12:25","LedgerRecoveryTest.java","17403","85308","102711","2","205422"
"2013-06-12 18:41","LedgerRecoveryTest.java","18906","124381","143287","5","286574"
"2013-03-25 18:02","LedgerRecoveryTest.java","18718","119368","138086","4","276172"
"2014-02-05 22:43","LedgerRecoveryTest.java","19635","133511","153146","7","306292"
"2017-05-16 00:31","LedgerRecoveryTest.java","45752","111879","157631","","315262"
"2017-06-21 19:50","LedgerRecoveryTest.java","46358","117280","163638","","327276"
"2017-06-05 22:25","BookkeeperInternalCallbacks.java","1852","6494","8346","","16692"
"2017-08-02 00:49","BookkeeperInternalCallbacks.java","7739","36373","44112","","88224"
"2017-06-21 21:00","BookkeeperInternalCallbacks.java","1949","7945","9894","","19788"
"2017-06-05 22:13","BookkeeperInternalCallbacks.java","1598","5946","7544","","15088"
"2017-07-04 06:27","Bookie.java","1095","7972","9067","","18134"
"2017-06-28 23:24","Bookie.java","451","3495","3946","","7892"
"2017-07-07 08:19","Bookie.java","1234","10074","11308","","22616"
"2017-08-02 00:49","Bookie.java","6330","31413","37743","","75486"
"2017-05-15 19:52","DigestManager.java","2252","10598","12850","","25700"
"2017-05-25 14:23","DigestManager.java","2557","13185","15742","","31484"
"2012-12-13 12:33","LedgerRecoveryTest.java","16456","83752","100208","2","200416"
"2013-01-07 12:25","LedgerRecoveryTest.java","17030","89217","106247","2","212494"
"2012-02-13 15:46","LedgerRecoveryTest.java","426","4708","5134","1","10268"
"2013-06-12 18:41","LedgerRecoveryTest.java","18483","128240","146723","5","293446"
"2013-03-25 18:02","LedgerRecoveryTest.java","18281","123213","141494","4","282988"
"2014-02-05 22:43","LedgerRecoveryTest.java","19117","137275","156392","7","312784"
"2017-05-16 00:31","LedgerRecoveryTest.java","43175","113584","156759","","313518"
"2017-06-21 19:50","LedgerRecoveryTest.java","43313","118517","161830","","323660"
"2017-07-04 06:27","FileInfo.java","49927","113596","163523","","327046"
"2012-10-26 12:51","FileInfo.java","8870","48354","57224","2","114448"
"2014-12-04 12:28","FileInfo.java","15142","131404","146546","","293092"
"2017-01-31 04:01","FileInfo.java","48592","93487","142079","","284158"
"2017-03-23 15:55","FileInfo.java","48637","93898","142535","","285070"
"2016-11-18 00:18","FileInfo.java","48550","80344","128894","","257788"
"2012-12-18 13:04","FileInfo.java","9806","63310","73116","2","146232"
"2013-05-04 14:22","FileInfo.java","12681","101586","114267","5","228534"
"2017-06-01 23:58","FileInfo.java","49781","106215","155996","","311992"
"2017-07-17 23:27","FileInfo.java","50003","116779","166782","","333564"
"2017-05-16 00:31","FileInfo.java","49163","102822","151985","","303970"
"2013-10-22 16:21","FileInfo.java","13924","110830","124754","6","249508"
"2013-10-11 08:36","FileInfo.java","13633","109231","122864","6","245728"
"2017-06-30 00:12","BookKeeper.java","4207","16428","20635","","41270"
"2017-06-21 21:00","BookKeeper.java","3820","13570","17390","","34780"
"2017-07-28 20:12","BookKeeper.java","6033","24809","30842","","61684"
"2017-05-15 19:52","BookKeeper.java","2005","5759","7764","","15528"
"2017-01-31 04:01","Bookie.java","669","13240","13909","","27818"
"2017-03-28 22:37","Bookie.java","971","18349","19320","","38640"
"2017-07-04 06:27","Bookie.java","4871","36216","41087","","82174"
"2017-06-05 22:25","Bookie.java","4218","29777","33995","","67990"
"2017-06-28 23:24","Bookie.java","4344","31856","36200","","72400"
"2017-07-07 08:19","Bookie.java","4931","38239","43170","","86340"
"2017-05-16 00:31","Bookie.java","2804","24139","26943","","53886"
"2017-06-01 23:58","Bookie.java","3797","27907","31704","","63408"
"2017-08-02 00:49","Bookie.java","9311","58862","68173","","136346"
"2017-03-28 22:35","Bookie.java","931","18094","19025","","38050"
"2017-06-05 20:30","Bookie.java","3965","28433","32398","","64796"
"2017-03-22 22:54","Bookie.java","831","13690","14521","","29042"
"2017-06-01 23:58","BookieShell.java","3302","10249","13551","","27102"
"2017-07-07 05:11","BookieShell.java","4537","20399","24936","","49872"
"2017-07-04 06:27","SyncThreadTest.java","114889","84214","199103","","398206"
"2014-06-06 15:29","SyncThreadTest.java","3956","16770","20726","7","41452"
"2017-01-31 04:01","SyncThreadTest.java","112597","63148","175745","","351490"
"2016-04-14 00:51","SyncThreadTest.java","109565","37628","147193","","294386"
"2016-03-08 06:49","SyncThreadTest.java","6471","35160","41631","","83262"
"2017-03-28 22:37","SyncThreadTest.java","112697","68055","180752","","361504"
"2016-11-18 00:18","SyncThreadTest.java","112537","49987","162524","","325048"
"2017-05-16 00:31","SyncThreadTest.java","113607","72922","186529","","373058"
"2017-08-02 00:49","AbstractConfiguration.java","8670","38794","47464","","94928"
"2017-05-16 00:31","TestPerChannelBookieClient.java","2279","16512","18791","","37582"
"2017-05-15 19:52","TestPerChannelBookieClient.java","2090","15905","17995","","35990"
"2016-12-21 01:48","LedgerCacheTest.java","110674","25972","136646","","273292"
"2019-02-20 11:43","LedgerCacheTest.java","143025","397000","540025","","1080050"
"2017-05-16 00:31","LedgerCacheTest.java","112289","42915","155204","","310408"
"2014-05-23 18:46","BookieAutoRecoveryTest.java","24","354","378","7","756"
"2017-08-16 03:41","NetworkTopologyImpl.java","12047","69440","81487","","162974"
"2017-08-02 00:49","ConnectionPeer.java","9032","51481","60513","","121026"
"2017-06-01 08:55","NullStatsLogger.java","113558","50901","164459","","328918"
"2014-08-02 20:02","IndexInMemPageMgr.java","3086","19798","22884","","45768"
