"Index","Class","Size","Age","NumberOfAuthors","Sum","MaxChg","AvgChg","MaxLoc","AvgLoc","ChgSetSize","Bugginess"
"16","SaslAuthMissingClientConfigTest.java","80","391","3","0","0","0","0","0","0","NO"
"8","Gauge.java","36","490","3","0","0","0","0","0","0","NO"
"9","Gauge.java","36","482","3","0","0","0","0","0","0","NO"
"19","ObserverBean.java","66","359","5","0","0","0","0","0","0","NO"
"4","Gauge.java","36","542","3","0","0","0","0","0","0","NO"
"17","ObserverBean.java","66","386","5","0","0","0","0","0","0","NO"
"5","Gauge.java","36","527","3","0","0","0","0","0","0","NO"
"18","ObserverBean.java","66","367","5","0","0","0","0","0","0","NO"
"6","Gauge.java","36","519","3","0","0","0","0","0","0","NO"
"15","ObserverBean.java","66","398","5","0","0","0","0","0","0","NO"
"7","Gauge.java","36","504","3","0","0","0","0","0","0","NO"
"16","ObserverBean.java","66","391","5","0","0","0","0","0","0","NO"
"13","ObserverBean.java","66","403","5","0","0","0","0","0","0","NO"
"1","Gauge.java","36","563","3","0","0","0","0","0","0","NO"
"14","ObserverBean.java","66","400","5","0","0","0","0","0","0","NO"
"2","Gauge.java","36","558","3","0","0","0","0","0","0","NO"
"11","ObserverBean.java","66","441","5","0","0","0","0","0","0","NO"
"3","Gauge.java","36","548","3","0","0","0","0","0","0","NO"
"12","ObserverBean.java","66","403","5","0","0","0","0","0","0","NO"
"10","ObserverBean.java","66","457","5","0","0","0","0","0","0","NO"
"9","RootTest.java","66","0","3","42304","0","0","19284","0","0","NO"
"8","RootTest.java","66","4","3","0","0","0","0","0","0","YES"
"7","RootTest.java","66","18","3","0","0","0","0","0","0","NO"
"6","RootTest.java","66","32","3","0","0","0","0","0","0","NO"
"5","RootTest.java","66","41","3","0","0","0","0","0","0","NO"
"4","RootTest.java","66","55","3","0","0","0","0","0","0","NO"
"3","RootTest.java","66","61","3","0","0","0","0","0","0","NO"
"2","RootTest.java","66","72","3","0","0","0","0","0","0","NO"
"1","RootTest.java","66","77","3","0","0","0","0","0","0","NO"
"19","JKSFileLoader.java","51","359","3","0","0","0","0","0","0","NO"
"12","JKSFileLoader.java","51","403","3","0","0","0","0","0","0","NO"
"11","JKSFileLoader.java","51","441","3","0","0","0","0","0","0","NO"
"14","JKSFileLoader.java","51","400","3","0","0","0","0","0","0","NO"
"13","JKSFileLoader.java","51","403","3","0","0","0","0","0","0","NO"
"16","JKSFileLoader.java","51","391","3","0","0","0","0","0","0","NO"
"15","JKSFileLoader.java","51","398","3","0","0","0","0","0","0","NO"
"18","JKSFileLoader.java","51","367","3","0","0","0","0","0","0","NO"
"17","JKSFileLoader.java","51","386","3","0","0","0","0","0","0","NO"
"1","LearnerHandlerTest.java","562","563","8","0","0","0","0","0","0","NO"
"3","ZooKeeperThread.java","58","548","3","0","0","0","0","0","0","NO"
"2","ZooKeeperThread.java","58","558","3","0","0","0","0","0","0","NO"
"1","ZooKeeperThread.java","58","563","3","0","0","0","0","0","0","NO"
"3","LearnerHandlerTest.java","562","548","8","0","0","0","0","0","0","NO"
"2","LearnerHandlerTest.java","562","558","8","0","0","0","0","0","0","NO"
"5","LearnerHandlerTest.java","562","527","8","0","0","0","0","0","0","NO"
"7","ZooKeeperThread.java","58","504","3","0","0","0","0","0","0","NO"
"4","LearnerHandlerTest.java","562","542","8","0","0","0","0","0","0","NO"
"6","ZooKeeperThread.java","58","519","3","0","0","0","0","0","0","YES"
"5","ZooKeeperThread.java","58","527","3","0","0","0","0","0","0","NO"
"7","LearnerHandlerTest.java","562","504","8","0","0","0","0","0","0","NO"
"4","ZooKeeperThread.java","58","542","3","0","0","0","0","0","0","NO"
"6","LearnerHandlerTest.java","562","519","8","0","1","0","0","0","1","NO"
"9","LearnerHandlerTest.java","562","482","8","0","0","0","0","0","0","NO"
"8","LearnerHandlerTest.java","562","490","8","0","0","0","0","0","0","NO"
"9","ZooKeeperThread.java","58","482","3","0","0","0","0","0","0","NO"
"8","ZooKeeperThread.java","58","490","3","0","0","0","0","0","0","NO"
"4","ClientCnxnSocketNetty.java","548","542","8","0","0","0","0","0","0","NO"
"5","ClientCnxnSocketNetty.java","548","527","8","0","0","0","0","0","0","NO"
"6","ClientCnxnSocketNetty.java","548","519","8","0","0","0","0","0","0","NO"
"7","ClientCnxnSocketNetty.java","548","504","8","0","0","0","0","0","0","NO"
"1","ClientCnxnSocketNetty.java","548","563","8","0","0","0","0","0","0","NO"
"2","ClientCnxnSocketNetty.java","548","558","8","0","0","0","0","0","0","NO"
"10","JKSFileLoader.java","51","457","3","0","0","0","0","0","0","NO"
"3","ClientCnxnSocketNetty.java","548","548","8","0","0","0","0","0","0","NO"
"8","ClientCnxnSocketNetty.java","548","490","8","0","0","0","0","0","0","NO"
"9","ClientCnxnSocketNetty.java","548","482","8","0","0","0","0","0","0","NO"
"10","Stats.java","70","457","3","0","0","0","0","0","0","NO"
"10","MultiResponse.java","205","33","4","0","0","0","0","0","0","NO"
"9","QuorumMajorityTest.java","103","482","3","0","0","0","0","0","0","NO"
"8","QuorumMajorityTest.java","103","490","3","0","0","0","0","0","0","NO"
"3","QuorumMajorityTest.java","103","548","3","0","0","0","0","0","0","NO"
"2","QuorumMajorityTest.java","103","558","3","0","0","0","0","0","0","NO"
"1","QuorumMajorityTest.java","103","563","3","0","0","0","0","0","0","NO"
"7","QuorumMajorityTest.java","103","504","3","0","0","0","0","0","0","NO"
"6","QuorumMajorityTest.java","103","519","3","0","0","0","0","0","0","NO"
"5","QuorumMajorityTest.java","103","527","3","0","0","0","0","0","0","NO"
"4","QuorumMajorityTest.java","103","542","3","0","0","0","0","0","0","NO"
"8","Util.java","278","490","8","0","0","0","0","0","0","NO"
"9","Util.java","278","482","8","0","0","0","0","0","0","NO"
"8","CircularBufferTest.java","198","491","1","0","0","0","0","0","0","NO"
"9","CircularBufferTest.java","198","483","1","0","0","0","0","0","0","NO"
"2","Util.java","278","558","8","0","0","0","0","0","0","NO"
"6","CircularBufferTest.java","198","520","1","0","0","0","0","0","0","NO"
"3","Util.java","278","548","8","0","0","0","0","0","0","NO"
"7","CircularBufferTest.java","198","505","1","0","0","0","0","0","0","NO"
"4","CircularBufferTest.java","198","543","1","0","0","0","0","0","0","NO"
"1","Util.java","278","563","8","0","0","0","0","0","0","NO"
"5","CircularBufferTest.java","198","528","1","0","0","0","0","0","0","NO"
"2","CircularBufferTest.java","198","559","1","0","0","0","0","0","0","NO"
"6","Util.java","278","519","8","0","0","0","0","0","0","NO"
"3","CircularBufferTest.java","198","549","1","0","0","0","0","0","0","NO"
"7","Util.java","278","504","8","0","0","0","0","0","0","NO"
"4","Util.java","278","542","8","167814","0","0","72814","0","0","NO"
"1","CircularBufferTest.java","198","564","1","0","0","0","0","0","0","NO"
"5","Util.java","278","527","8","0","0","0","0","0","0","NO"
"19","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"19","Stats.java","70","359","3","0","0","0","0","0","0","NO"
"15","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"18","Stats.java","70","367","3","0","0","0","0","0","0","NO"
"16","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"17","Stats.java","70","386","3","0","0","0","0","0","0","NO"
"16","Stats.java","70","391","3","0","0","0","0","0","0","NO"
"17","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"15","Stats.java","70","398","3","0","0","0","0","0","0","NO"
"18","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"11","MultiResponse.java","205","17","4","0","0","0","0","0","0","NO"
"14","Stats.java","70","400","3","0","0","0","0","0","0","NO"
"12","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"13","Stats.java","70","403","3","0","0","0","0","0","0","NO"
"12","Stats.java","70","403","3","0","0","0","0","0","0","NO"
"13","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"11","Stats.java","70","441","3","40738","0","0","5707","0","0","NO"
"14","MultiResponse.java","205","0","4","0","0","0","0","0","0","NO"
"14","AuditEventTest.java","45","412","1","0","0","0","0","0","0","NO"
"13","AuditEventTest.java","45","415","1","0","0","0","0","0","0","NO"
"12","AuditEventTest.java","45","415","1","0","0","0","0","0","0","NO"
"10","WatcherTest.java","451","457","8","0","0","0","0","0","0","NO"
"11","AuditEventTest.java","45","454","1","0","0","0","0","0","0","NO"
"18","AuditEventTest.java","45","379","1","0","0","0","0","0","0","NO"
"17","AuditEventTest.java","45","398","1","0","0","0","0","0","0","NO"
"16","AuditEventTest.java","45","404","1","0","0","0","0","0","0","NO"
"15","AuditEventTest.java","45","410","1","0","0","0","0","0","0","NO"
"10","QuorumPeerConfigTest.java","206","457","8","0","0","0","0","0","0","NO"
"19","AuditEventTest.java","45","372","1","0","0","0","0","0","0","NO"
"9","EphemeralNodeDeletionTest.java","241","482","4","0","0","0","0","0","0","NO"
"8","EphemeralNodeDeletionTest.java","241","490","4","0","0","0","0","0","0","NO"
"3","EphemeralNodeDeletionTest.java","241","548","4","0","0","0","0","0","0","NO"
"2","EphemeralNodeDeletionTest.java","241","558","4","0","0","0","0","0","0","NO"
"1","EphemeralNodeDeletionTest.java","241","563","4","0","0","0","0","0","0","NO"
"7","EphemeralNodeDeletionTest.java","241","504","4","0","0","0","0","0","0","NO"
"6","EphemeralNodeDeletionTest.java","241","519","4","0","0","0","0","0","0","NO"
"5","EphemeralNodeDeletionTest.java","241","527","4","0","0","0","0","0","0","NO"
"4","EphemeralNodeDeletionTest.java","241","542","4","0","0","0","0","0","0","NO"
"17","QuorumPeerConfigTest.java","206","386","8","0","0","0","0","0","0","NO"
"18","QuorumPeerConfigTest.java","206","367","8","0","0","0","0","0","0","NO"
"15","QuorumPeerConfigTest.java","206","398","8","0","0","0","0","0","0","NO"
"16","QuorumPeerConfigTest.java","206","391","8","0","0","0","0","0","0","NO"
"13","QuorumPeerConfigTest.java","206","403","8","0","0","0","0","0","0","YES"
"19","WatcherTest.java","451","359","8","0","0","0","0","0","0","NO"
"14","QuorumPeerConfigTest.java","206","400","8","0","0","0","0","0","0","NO"
"11","QuorumPeerConfigTest.java","206","441","8","0","1","0","0","0","1","NO"
"12","QuorumPeerConfigTest.java","206","403","8","0","0","0","0","0","0","NO"
"15","WatcherTest.java","451","398","8","0","0","0","0","0","0","NO"
"16","WatcherTest.java","451","391","8","0","0","0","0","0","0","YES"
"17","WatcherTest.java","451","386","8","0","0","0","0","0","0","YES"
"18","WatcherTest.java","451","367","8","0","0","0","0","0","0","NO"
"10","AuditEventTest.java","45","469","1","0","0","0","0","0","0","NO"
"11","WatcherTest.java","451","441","8","185764","0","0","127348","7","0","NO"
"12","WatcherTest.java","451","403","8","0","0","0","0","0","0","NO"
"13","WatcherTest.java","451","403","8","0","0","0","0","0","0","NO"
"19","QuorumPeerConfigTest.java","206","359","8","0","0","0","0","0","0","NO"
"14","WatcherTest.java","451","400","8","0","0","0","0","0","0","NO"
"19","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"14","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"13","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"12","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"11","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"18","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"17","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"16","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"15","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"5","ObserverRequestProcessor.java","163","527","11","0","0","0","0","0","0","NO"
"12","FileKeyStoreLoaderBuilderProviderTest.java","50","403","3","0","0","0","0","0","0","NO"
"12","OOMTest.java","138","403","6","0","0","0","0","0","0","NO"
"4","ObserverRequestProcessor.java","163","542","11","0","3","0","0","0","3","NO"
"11","FileKeyStoreLoaderBuilderProviderTest.java","50","441","3","0","0","0","0","0","0","NO"
"11","OOMTest.java","138","441","6","0","0","0","0","0","0","NO"
"19","Toaster.java","527","0","1","0","0","0","0","0","0","NO"
"7","ObserverRequestProcessor.java","163","504","11","0","0","0","0","0","0","NO"
"14","FileKeyStoreLoaderBuilderProviderTest.java","50","400","3","0","0","0","0","0","0","NO"
"14","OOMTest.java","138","400","6","0","0","0","0","0","0","NO"
"6","ObserverRequestProcessor.java","163","519","11","0","0","0","0","0","0","YES"
"13","FileKeyStoreLoaderBuilderProviderTest.java","50","403","3","0","0","0","0","0","0","NO"
"13","OOMTest.java","138","403","6","0","0","0","0","0","0","NO"
"1","ObserverRequestProcessor.java","163","563","11","0","0","0","0","0","0","NO"
"16","FileKeyStoreLoaderBuilderProviderTest.java","50","391","3","0","0","0","0","0","0","NO"
"16","OOMTest.java","138","391","6","0","0","0","0","0","0","NO"
"15","FileKeyStoreLoaderBuilderProviderTest.java","50","398","3","0","0","0","0","0","0","NO"
"15","OOMTest.java","138","398","6","0","0","0","0","0","0","NO"
"3","ObserverRequestProcessor.java","163","548","11","0","0","0","0","0","0","NO"
"18","FileKeyStoreLoaderBuilderProviderTest.java","50","367","3","0","0","0","0","0","0","NO"
"18","OOMTest.java","138","367","6","0","0","0","0","0","0","NO"
"2","ObserverRequestProcessor.java","163","558","11","0","0","0","0","0","0","NO"
"17","FileKeyStoreLoaderBuilderProviderTest.java","50","386","3","0","0","0","0","0","0","NO"
"17","OOMTest.java","138","386","6","0","0","0","0","0","0","NO"
"12","Toaster.java","527","3","1","0","0","0","0","0","0","NO"
"11","Toaster.java","527","41","1","0","0","0","0","0","0","NO"
"19","FileKeyStoreLoaderBuilderProviderTest.java","50","359","3","0","0","0","0","0","0","NO"
"19","OOMTest.java","138","359","6","0","0","0","0","0","0","NO"
"14","Toaster.java","527","0","1","0","0","0","0","0","0","NO"
"13","Toaster.java","527","2","1","0","0","0","0","0","0","NO"
"9","ObserverRequestProcessor.java","163","482","11","132684","0","0","49884","0","0","NO"
"16","Toaster.java","527","0","1","0","0","0","0","0","0","NO"
"8","ObserverRequestProcessor.java","163","490","11","0","0","0","0","0","0","NO"
"15","Toaster.java","527","0","1","0","0","0","0","0","0","NO"
"18","Toaster.java","527","0","1","0","0","0","0","0","0","NO"
"17","Toaster.java","527","0","1","0","0","0","0","0","0","NO"
"10","Toaster.java","527","57","1","0","0","0","0","0","0","NO"
"10","FileKeyStoreLoaderBuilderProviderTest.java","50","457","3","0","0","0","0","0","0","NO"
"10","OOMTest.java","138","457","6","0","0","0","0","0","0","NO"
"10","NoAvailableContainers.java","28","0","1","0","0","0","0","0","0","NO"
"19","KerberosSecurityTestcase.java","120","359","2","0","0","0","0","0","0","NO"
"10","Leader.java","1753","457","28","0","0","0","0","0","0","YES"
"8","SSLAuthTest.java","115","490","9","0","0","0","0","0","0","NO"
"9","SSLAuthTest.java","115","482","9","0","0","0","0","0","0","NO"
"4","SSLAuthTest.java","115","542","9","0","0","0","0","0","0","NO"
"12","KerberosSecurityTestcase.java","120","403","2","0","0","0","0","0","0","NO"
"5","SSLAuthTest.java","115","527","9","0","0","0","0","0","0","NO"
"11","KerberosSecurityTestcase.java","120","441","2","0","0","0","0","0","0","NO"
"6","SSLAuthTest.java","115","519","9","0","0","0","0","0","0","NO"
"14","KerberosSecurityTestcase.java","120","400","2","0","0","0","0","0","0","NO"
"7","SSLAuthTest.java","115","504","9","0","0","0","0","0","0","NO"
"13","KerberosSecurityTestcase.java","120","403","2","0","0","0","0","0","0","NO"
"16","KerberosSecurityTestcase.java","120","391","2","0","0","0","0","0","0","NO"
"1","SSLAuthTest.java","115","563","9","0","0","0","0","0","0","NO"
"15","KerberosSecurityTestcase.java","120","398","2","0","0","0","0","0","0","NO"
"2","SSLAuthTest.java","115","558","9","0","0","0","0","0","0","NO"
"18","KerberosSecurityTestcase.java","120","367","2","0","0","0","0","0","0","NO"
"3","SSLAuthTest.java","115","548","9","0","0","0","0","0","0","NO"
"17","KerberosSecurityTestcase.java","120","386","2","0","0","0","0","0","0","NO"
"7","SnapStream.java","317","504","6","0","2","0","0","0","2","NO"
"6","SnapStream.java","317","519","6","0","0","0","0","0","0","NO"
"5","SnapStream.java","317","527","6","0","0","0","0","0","0","NO"
"4","SnapStream.java","317","542","6","0","0","0","0","0","0","NO"
"3","SnapStream.java","317","548","6","0","0","0","0","0","0","NO"
"2","SnapStream.java","317","558","6","0","0","0","0","0","0","NO"
"19","Leader.java","1753","359","28","0","0","0","0","0","0","NO"
"1","SnapStream.java","317","563","6","0","0","0","0","0","0","NO"
"10","KerberosSecurityTestcase.java","120","457","2","0","0","0","0","0","0","NO"
"16","Leader.java","1753","391","28","201942","0","0","138331","-19","0","YES"
"15","Leader.java","1753","398","28","196950","12","0","137061","-19","12","YES"
"18","Leader.java","1753","367","28","0","0","0","0","0","0","NO"
"17","Leader.java","1753","386","28","210500","0","0","139865","14","0","YES"
"12","Leader.java","1753","403","28","0","0","0","0","0","0","YES"
"11","Leader.java","1753","441","28","188886","4","0","136092","-19","2","YES"
"9","SnapStream.java","317","482","6","0","0","0","0","0","0","NO"
"14","Leader.java","1753","400","28","196634","1","0","136260","12","1","NO"
"8","SnapStream.java","317","490","6","0","0","0","0","0","0","NO"
